cluster,,,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m
H2,links,SMR CC1,1302.2584594794807,2835.134349697325,94.43160092738214,88.25540511081974,47.209041087404565,3.8933173353415405,4.600100321258921,1137.3882129719232,1935.1188637439686,4073.2453376797507,720.8262913648987,433.4093765451875,187.55935092739318,42.29203567050449,277.446774512847,240.40935219051394,292.9429925957849,62.76741700440554,33.202305490945236,3.506856969251272,2.5059638195953937,547.9094866080012,174.34791236563507,366.87295247986935,180.53883916868054,297.9788081462881,123.02381952035482,39.579067865222584,257.8869075256193,2767.190037002065,76.69682360520817,70.61099336753469,44.17941358570134,2.0190346179164482,4.33714209742851,321.7749485100484,165.64522337770345,211.05350116875698,209.872268115801,417.57126489206917,133.40894602797897,26.62643438670874,348.049486462365,316.3586113232005,87.4049030731129,63.736501344708905,37.825601312829555,4.181287647417309,0.2502861935296986,666.4365852668525,317.1952891414528,161.07146984189862,210.94572724819503,406.072495531334,208.63078027376528,31.117054755024682,516.4296608545947,334.35880317156557,31.255625455023466,191.01322646416259,26.423853814388583,2.0728232382886165,2.0975097223879784,222.10938253405064,170.98340884981002,87.10605154514872,88.11761268397976,364.1727258658321,142.3586082914691,25.493247205767304,376.62771103217364,5541.391151507014,146.38392678706626,91.0252716819547,23.831571106096852,4.485749529272837,7.540788135151856,337.30667482239005,439.25780753588924,433.5510669776129,66.05000599943241,141.98441213291804,185.4794314339408,23.967999086950567,284.6698003671056,131.98948098856295,125.5823216364766,64.34147476883777,25.837188420405063,2.306111480639982,7.419924247364916,223.6431734698956,117.13860769247616,436.82873878794163,205.17017799051084,75.11699101425889,126.27143090754464,18.836840195798803
H2,links,SMR1,116112722.93488084,161101818.42321423,867.8285638561663,1338.516064475859,6152.794587623139,13203.04410568439,12574.937784432403,116112446.67721407,162039673.31740087,265298018.63664383,369147166.019051,462548223.5820775,352308283.5633332,2885.7916750810055,116110161.63758229,142768314.26083598,610.302737200031,128.34125116195676,1607.6959177345757,15791.7151276448,14015.17999747007,116110183.76800315,154383632.72401926,233566385.93554312,288978625.4503188,316422839.9810488,286541128.1437099,1203.4371456510742,116109977.75991768,142909202.22041458,312.60102800442536,156.09912210303912,1640.5838674587133,15994.934453641847,13974.980810105111,116110119.08930679,154569615.60105142,223541727.6624124,270434774.9389685,317849320.25091773,294455152.2976759,1107.4483181956853,116109885.54872172,143141112.42048272,404.5855837104973,156.93420918664145,1673.5355812999526,16297.759995162047,14252.336984063995,116110179.98262425,154847820.9947418,219101291.52371076,267629839.34262452,328432201.7582277,304791025.51033205,1099.3667927969611,116110215.8625817,143811196.0500158,507.22651412465984,301.16693727387417,1993.2704788157419,16380.066408515804,8940.696993889127,116109982.19339913,155073234.70677373,221237640.55883595,268105796.56255567,319509150.37382835,297451139.4392563,851.343086881663,116109077.05628666,145586977.16458356,435.4557180087921,167.68687162782678,1049.857086822373,15215.69450673546,11766.259219109717,116109260.8460118,152802128.61708292,221771993.72817427,277145934.0242393,376611008.86195564,349649384.50343394,1565.4282468855567,115661541.30341718,146723220.920146,537.9181095809172,186.26875236823795,1112.5603243584324,14739.59815947956,10319.445537725242,115663517.74884214,146719855.1354095,219355132.58204502,277133204.62613606,377828611.95953035,356589512.6194255,1251.740652031081
H2,links,Sabatier0,-516.7171452555968,-210.97685805682897,-105.11365127529439,-70.98011662314524,-35.55969372679826,-155864954.8413567,-421836246.8542026,-445.29793639220617,-220.13389966352992,-455.2851364977505,-72.76121141824822,-45.26488146933908,-44.40369765700811,-704.5183726733869,-80.96469324245847,-27.134278452189374,-219.93371087362877,-75.4276835163046,-29.268189634972583,-79860707.19856556,-368679519.511815,-165.56702824273475,-77.48853416789733,-137.9448914280191,-87.58195624758623,-69.18083857817892,-31.376497095717863,-731.2657782539844,-90.9611031660797,-421.37871580730746,-37.18823685439955,-77.8655398733502,-33.29902481544526,-79844614.71318896,-368338330.52373827,-86.9503758287072,-94.07306521785122,-113.06200567408106,-196.03888278283463,-82.91174666548686,-30.664656320635178,-376.98253650510867,-138.90244175554477,-39.97446455070387,-63.01311884391675,-67.33066382051412,-34.19463130524947,-79287587.9595185,-368057835.9633279,-210.79686269525124,-108.45564794635838,-82.85050766266457,-73.59899983867541,-97.76933952672715,-51.38585863996638,-515.2298310494537,-220.0157358381744,-53.04448381257734,-23.99798124467178,-188.21543646038137,-21.429094966414965,-79320103.31240313,-312307395.6829806,-76.91504507245081,-82.97779027528752,-69.29337852486337,-32.78434700086657,-159.74250403760908,-25.98896142131231,-378.2246059459104,-112.84129087564546,-998.9334647302436,-104.14705723785191,-120.84595408908079,-20.731291809329438,-65293915.06023958,-263453265.5874744,-115.60085063762241,-152.09894072872873,-221.04336649587572,-30.203321288300987,-91.36270341896373,-54.08515395084412,-409.37776675910317,-98.89124956999422,-41.79199909542545,-84.28743578018702,-56.8644896688865,-26.05222471274504,-63129224.24168131,-212532172.54956502,-75.41230744335141,-40.96608105838319,-161.02676358959337,-62.52401610186768,-44.34885329761056,-22.702858453725845,-317.6753856747698
H2,loads,H2 for industry,-116110000.00000104,-116110000.00000104,-123469999.9999997,-142689999.99999994,-163370000.00000006,-188509999.99999794,-204740000.00000304,-116110000.00000104,-116110000.00000104,-123469999.9999997,-142689999.99999994,-163370000.00000006,-188509999.99999794,-204740000.00000304,-116110000.00000104,-116110000.00000104,-123469999.9999997,-142689999.99999994,-163370000.00000006,-188509999.99999794,-204740000.00000304,-116110000.00000104,-116110000.00000104,-123469999.9999997,-142689999.99999994,-163370000.00000006,-188509999.99999794,-204740000.00000304,-116110000.00000104,-116110000.00000104,-123469999.9999997,-142689999.99999994,-163370000.00000006,-188509999.99999794,-204740000.00000304,-116110000.00000104,-116110000.00000104,-123469999.9999997,-142689999.99999994,-163370000.00000006,-188509999.99999794,-204740000.00000304,-116110000.00000104,-116110000.00000104,-123469999.9999997,-142689999.99999994,-163370000.00000006,-188509999.99999794,-204740000.00000304,-116110000.00000104,-116110000.00000104,-123469999.9999997,-142689999.99999994,-163370000.00000006,-188509999.99999794,-204740000.00000304,-116110000.00000104,-116110000.00000104,-123469999.9999997,-142689999.99999994,-163370000.00000006,-188509999.99999794,-204740000.00000304,-116110000.00000104,-116110000.00000104,-123469999.9999997,-142689999.99999994,-163370000.00000006,-188509999.99999794,-204740000.00000304,-116110000.00000104,-116110000.00000104,-123469999.9999997,-142689999.99999994,-163370000.00000006,-188509999.99999794,-204740000.00000304,-116110000.00000104,-116110000.00000104,-123469999.9999997,-142689999.99999994,-163370000.00000006,-188509999.99999794,-204740000.00000304,-116110000.00000104,-116110000.00000104,-123469999.9999997,-142689999.99999994,-163370000.00000006,-188509999.99999794,-204740000.00000304,-116110000.00000104,-116110000.00000104,-123469999.9999997,-142689999.99999994,-163370000.00000006,-188509999.99999794,-204740000.00000304
H2,loads,H2 for shipping,0.0,0.0,-50284434.571919195,-100568869.14383839,-251422172.8595877,-301706607.43150294,-502844345.7191754,0.0,0.0,-50284434.571919195,-100568869.14383839,-251422172.8595877,-301706607.43150294,-502844345.7191754,0.0,0.0,-50284434.571919195,-100568869.14383839,-251422172.8595877,-301706607.43150294,-502844345.7191754,0.0,0.0,-50284434.571919195,-100568869.14383839,-251422172.8595877,-301706607.43150294,-502844345.7191754,0.0,0.0,-50284434.571919195,-100568869.14383839,-251422172.8595877,-301706607.43150294,-502844345.7191754,0.0,0.0,-50284434.571919195,-100568869.14383839,-251422172.8595877,-301706607.43150294,-502844345.7191754,0.0,0.0,-50284434.571919195,-100568869.14383839,-251422172.8595877,-301706607.43150294,-502844345.7191754,0.0,0.0,-50284434.571919195,-100568869.14383839,-251422172.8595877,-301706607.43150294,-502844345.7191754,0.0,0.0,-50284434.571919195,-100568869.14383839,-251422172.8595877,-301706607.43150294,-502844345.7191754,0.0,0.0,-50284434.571919195,-100568869.14383839,-251422172.8595877,-301706607.43150294,-502844345.7191754,0.0,0.0,-50284434.571919195,-100568869.14383839,-251422172.8595877,-301706607.43150294,-502844345.7191754,0.0,0.0,-50284434.571919195,-100568869.14383839,-251422172.8595877,-301706607.43150294,-502844345.7191754,0.0,0.0,-50284434.571919195,-100568869.14383839,-251422172.8595877,-301706607.43150294,-502844345.7191754,0.0,0.0,-50284434.571919195,-100568869.14383839,-251422172.8595877,-301706607.43150294,-502844345.7191754
H2,loads,land transport fuel cell,,-45925423.28792935,-91850846.5758587,-137776269.86378795,-183701693.1517174,-229627116.43964675,-275552539.7275759,,-45925423.28792935,-91850846.5758587,-137776269.86378795,-183701693.1517174,-229627116.43964675,-275552539.7275759,,-45925423.28792935,-91850846.5758587,-137776269.86378795,-183701693.1517174,-229627116.43964675,-275552539.7275759,,-45925423.28792935,-91850846.5758587,-137776269.86378795,-183701693.1517174,-229627116.43964675,-275552539.7275759,,-45925423.28792935,-91850846.5758587,-137776269.86378795,-183701693.1517174,-229627116.43964675,-275552539.7275759,,-45925423.28792935,-91850846.5758587,-137776269.86378795,-183701693.1517174,-229627116.43964675,-275552539.7275759,,-45925423.28792935,-91850846.5758587,-137776269.86378795,-183701693.1517174,-229627116.43964675,-275552539.7275759,,-45925423.28792935,-91850846.5758587,-137776269.86378795,-183701693.1517174,-229627116.43964675,-275552539.7275759,,-45925423.28792935,-91850846.5758587,-137776269.86378795,-183701693.1517174,-229627116.43964675,-275552539.7275759,,-45925423.28792935,-91850846.5758587,-137776269.86378795,-183701693.1517174,-229627116.43964675,-275552539.7275759,,-45925423.28792935,-91850846.5758587,-137776269.86378795,-183701693.1517174,-229627116.43964675,-275552539.7275759,,-45925423.28792935,-91850846.5758587,-137776269.86378795,-183701693.1517174,-229627116.43964675,-275552539.7275759,,-45925423.28792935,-91850846.5758587,-137776269.86378795,-183701693.1517174,-229627116.43964675,-275552539.7275759,,-45925423.28792935,-91850846.5758587,-137776269.86378795,-183701693.1517174,-229627116.43964675,-275552539.7275759
H2,stores,H2,4.440892098500626e-16,6.058574475442668e-11,6.372313781245059e-10,2.4972858394048392e-08,2.8103417272148934e-08,1.386931082426792e-08,-1.0575149575909465e-08,-5.204170427930421e-17,3.173654741783771e-11,3.1288985291588745e-11,1.608904502681252e-10,4.426492053108411e-09,-1.4308614253513707e-08,-5.290116786467458e-08,1.1102230246251565e-16,-5.043813110228168e-10,-7.140432089873527e-08,5.5837028884245243e-08,-2.918512713705884e-08,-2.073752740491472e-09,-8.402281457728887e-09,-2.2898349882893854e-16,2.2409908130571754e-11,-1.1930877986954247e-09,-8.547827601984581e-10,-2.2746514533045215e-09,-1.2127921177312179e-08,4.537033749998226e-08,-8.326672684688674e-17,-1.511414951527179e-11,9.808166250751052e-09,-9.816900326409944e-08,1.4763294845844023e-08,3.245627780662334e-08,-1.6396398977262805e-08,2.7755575615628914e-16,-2.6642890151029608e-11,1.4023033585025546e-09,-6.006037264749686e-10,-1.1176163560583374e-08,7.12042366214638e-09,-7.022486493615115e-08,-8.326672684688674e-17,2.486310168164918e-10,4.102082423566855e-08,-6.888360157275564e-08,-1.2692973348706234e-08,-5.692986143352591e-08,2.6706743447188182e-09,3.469446951953614e-18,-1.7399517417138188e-10,-8.586806890531484e-10,8.160581585481275e-10,-3.92790853315228e-09,-1.801893154650125e-08,-7.616448267303705e-08,-1.3357370765021415e-16,-7.058809786686382e-11,2.8111168969328047e-08,-6.133288693588312e-08,3.570380269560247e-08,2.919325041211493e-08,-1.4912300838609838e-09,1.5265566588595902e-16,1.4236654910515512e-10,4.1357219237800336e-09,-2.694637671850353e-09,9.726427925224601e-09,5.6866798422983145e-09,3.633849966983363e-08,-1.618497003086361e-15,2.1491117219163414e-10,-2.0667973296348285e-08,2.4357291235170553e-08,-3.5607750467799015e-09,-3.8139251317998064e-08,-6.303927896182671e-10,-4.827735433643454e-15,9.153179603149653e-11,-2.944928884085485e-10,-2.1132855838532083e-10,5.451605479545041e-09,-1.1801269822475646e-09,1.2972321874679671e-08,-1.0145659486149317e-11,1.158125904204832e-10,4.4522777871273435e-08,6.323357030525723e-08,-5.7913905196233656e-08,-4.9879232309692385e-09,-5.590550044166226e-09,4.795955299563559e-13,-1.4627045841902886e-10,-1.3412097474296836e-09,7.578816437273095e-10,1.0434949376803004e-08,-1.3771432777129333e-08,-3.076835529761124e-08
Li ion,links,BEV charger1,,114103268.03169864,285278551.53210664,481872540.30082995,616972631.3240561,718620185.2662767,830467819.3410883,,96319736.81719427,241346172.45757014,443936860.0659261,595784627.7766964,721659523.415748,860687993.0124432,,116416949.71164338,287041358.2997429,481262074.4335428,618346219.4636443,723679794.4307916,829898132.3726948,,112774436.77652489,259614721.2758162,452055904.1208099,596544180.3421553,715845279.923288,860427982.6691713,,116458215.54784705,287015654.5666206,481267429.74807477,618324156.6312702,723686443.5883771,829909920.2596071,,112173009.71437256,259794240.75367227,451673986.40158206,596289155.3908198,716853174.3567307,861048403.0670334,,116428253.19701697,286992236.3321849,481252792.6613692,618302460.2758306,723668721.2726694,829908079.1685987,,112024731.33052732,259539797.44409186,451168983.85837144,596297488.420162,717087093.869422,861083775.6114573,,118451443.00333242,287133917.65458626,481152790.90012485,618448983.0574214,723870392.4989878,830756617.0598019,,111540037.19466689,259732116.60723558,451894163.4798175,596905886.3707196,717236861.9697895,861000110.3338472,,118553342.3290072,287075688.7204073,480877342.5376942,618526173.6321651,724897821.6217146,828075298.5241543,,118846163.60346393,260857211.09508687,452749451.08991116,595126704.0227251,715926104.3421484,859727217.0983714,,116988197.08980893,287008920.9656626,481036989.0525033,618561872.8295935,725040063.291549,832245958.1454339,,116988494.51546264,260981295.01520857,452066578.60825425,593677871.2709901,713240479.7164216,859221875.601864
Li ion,links,V2G0,,-22252421.45569195,-55651435.09295327,-68543730.70995694,-65867551.86880796,-57294089.920078,-49735623.446409315,,-4468890.241421329,-11719056.018139947,-30608050.474723596,-44679548.32140844,-60333428.06958602,-79955797.1179027,,-24566103.13548727,-57414241.86043252,-67933264.842338,-67241140.00833187,-62353699.08460295,-49165936.47798092,,-20923590.200371485,-29987604.836375795,-38727094.52959859,-45439100.886838935,-54519184.57707926,-79695786.77450477,,-24607368.972256627,-57388538.12709675,-67938620.15691437,-67219077.17596918,-62360348.24217017,-49177724.36491035,,-20322163.13821928,-30167124.31420948,-38345176.81038729,-45184075.93556483,-55527079.010521196,-80316207.1723178,,-24577406.6208637,-57365119.89267025,-67923983.07021205,-67197380.82052074,-62342625.9264732,-49175883.27387565,,-20173884.75438462,-29912681.004569087,-37840174.267155774,-45192408.964837275,-55760998.523216195,-80351579.71683505,,-26600596.427176803,-57506801.21505967,-67823981.30938035,-67343903.60210985,-62544297.15278001,-50024421.16508636,,-19689190.618512306,-30105000.167709455,-38565353.88859893,-45800806.91540483,-55910766.62358081,-80267914.43912806,,-26702495.7540828,-57448572.28092463,-67548532.94667648,-67421094.1768511,-63571726.27552947,-47343102.62944695,,-26995317.02744962,-31230094.65564914,-39420641.4986862,-44021624.56739923,-54600008.99594108,-78995021.20366381,,-25137350.51365371,-57381804.52617647,-67708179.46141532,-67456793.37433222,-63713967.94536077,-51513762.25074767,,-25137647.939307302,-31354178.575770404,-38737769.01704612,-42572791.81566257,-51914384.3702135,-78489679.7071709
Li ion,loads,land transport EV,,-91850846.57585871,-229627116.43964675,-413328809.5913643,-551105079.4551513,-661326095.3461827,-780732195.8947986,,-91850846.57585871,-229627116.43964675,-413328809.5913643,-551105079.4551513,-661326095.3461827,-780732195.8947986,,-91850846.57585871,-229627116.43964675,-413328809.5913643,-551105079.4551513,-661326095.3461827,-780732195.8947986,,-91850846.57585871,-229627116.43964675,-413328809.5913643,-551105079.4551513,-661326095.3461827,-780732195.8947986,,-91850846.57585871,-229627116.43964675,-413328809.5913643,-551105079.4551513,-661326095.3461827,-780732195.8947986,,-91850846.57585871,-229627116.43964675,-413328809.5913643,-551105079.4551513,-661326095.3461827,-780732195.8947986,,-91850846.57585871,-229627116.43964675,-413328809.5913643,-551105079.4551513,-661326095.3461827,-780732195.8947986,,-91850846.57585871,-229627116.43964675,-413328809.5913643,-551105079.4551513,-661326095.3461827,-780732195.8947986,,-91850846.57585871,-229627116.43964675,-413328809.5913643,-551105079.4551513,-661326095.3461827,-780732195.8947986,,-91850846.57585871,-229627116.43964675,-413328809.5913643,-551105079.4551513,-661326095.3461827,-780732195.8947986,,-91850846.57585871,-229627116.43964675,-413328809.5913643,-551105079.4551513,-661326095.3461827,-780732195.8947986,,-91850846.57585871,-229627116.43964675,-413328809.5913643,-551105079.4551513,-661326095.3461827,-780732195.8947986,,-91850846.57585871,-229627116.43964675,-413328809.5913643,-551105079.4551513,-661326095.3461827,-780732195.8947986,,-91850846.57585871,-229627116.43964675,-413328809.5913643,-551105079.4551513,-661326095.3461827,-780732195.8947986
