cluster,,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m
links,process emissions CC,3.375077994860476e-14,8.940696716308594e-08,-2.682209014892578e-07,2.980232238769531e-07,-2.9802322387695312e-08,9.238719940185547e-07,2.682209014892578e-07,3.730349362740526e-14,-2.4868995751603507e-14,-1.5631940186722204e-13,-5.684341886080802e-14,0.0,-5.960464477539062e-07,-2.086162567138672e-07,-1.021405182655144e-14,4.263256414560601e-14,-8.940696716308594e-08,-3.5762786865234375e-07,2.086162567138672e-07,-8.940696716308594e-08,-2.682209014892578e-07,1.7763568394002505e-15,-1.3322676295501878e-15,2.220446049250313e-14,-5.329070518200751e-15,8.568167686462402e-08,2.9802322387695312e-08,-2.9802322387695312e-08,-1.3322676295501878e-15,2.2737367544323206e-13,4.470348358154297e-07,8.940696716308594e-08,-6.258487701416016e-07,4.76837158203125e-07,3.8743019104003906e-07,-4.440892098500626e-15,-1.7763568394002505e-15,-4.440892098500626e-15,8.881784197001252e-15,4.263256414560601e-14,5.960464477539063e-08,-9.5367431640625e-07,-1.2434497875801753e-14,-1.0658141036401503e-14,2.9802322387695312e-08,-5.364418029785156e-07,-3.5762786865234375e-07,1.1920928955078125e-07,4.172325134277344e-07,1.5987211554602254e-14,2.220446049250313e-15,-7.105427357601002e-15,-2.6645352591003757e-15,-4.618527782440651e-14,0.0,5.960464477539062e-07,2.6645352591003757e-14,-3.019806626980426e-14,2.980232238769531e-07,-8.940696716308594e-08,4.76837158203125e-07,-5.960464477539062e-07,3.8743019104003906e-07,1.0658141036401503e-14,4.440892098500626e-16,-5.329070518200751e-15,5.773159728050814e-15,5.5067062021407764e-14,-3.5762786865234375e-07,-3.2782554626464844e-07,1.021405182655144e-14,2.5579538487363607e-13,2.086162567138672e-07,-2.9802322387695312e-08,-6.258487701416016e-07,-2.9802322387695312e-08,-2.9802322387695312e-08,-1.865174681370263e-14,-6.750155989720952e-14,8.881784197001252e-15,2.6645352591003757e-15,-1.8207657603852567e-14,2.9802322387695312e-08,1.7881393432617188e-07,3.197442310920451e-14,-1.7763568394002505e-15,-7.152557373046875e-07,-3.5762786865234375e-07,1.4901161193847656e-07,-5.662441253662109e-07,-1.7881393432617188e-07,6.217248937900877e-15,4.884981308350689e-15,3.552713678800501e-15,-7.549516567451064e-15,-5.329070518200751e-15,-1.1920928955078125e-07,-3.8743019104003906e-07
links,residential rural gas boiler,180133827.8986553,137244309.66485065,33308988.519417107,26502619.45567476,19498201.992397234,13175750.576012544,13016590.52781097,180134538.28276607,180891566.27122304,181568181.13089505,143312936.17100522,109186841.85507946,83973162.53291076,18583007.846207388,130562713.98955885,101959896.58171427,28964921.975426927,22496988.66012722,16173620.921586368,13087135.667924866,11689553.745387247,130561961.66505712,108728086.17153054,100719922.07514645,93758384.99739173,84896338.25821233,86163946.42980845,18838364.690761887,130699240.88361442,102272017.87586014,28828788.083244093,22424619.64829419,16146728.49220679,13076245.480844716,11686718.48626019,130699102.44197768,108489837.62136579,98290737.59523018,91047905.35399397,83747424.52309397,86448432.8020294,18570715.482454345,130880395.44799498,102100747.09143591,28665652.018036354,22200327.361713577,15954895.929176785,13081962.49735909,11629750.577204235,130879168.98967156,109092576.10011964,97753212.2480917,89984534.03460963,83193711.23554622,86161886.5600253,18307641.746951845,131777328.6520741,102847245.56574127,28852820.123167522,22346529.96151569,16173309.859858803,13004554.693858687,11767883.478705406,131775561.02026334,109723101.52818741,98431352.67708725,90375898.8476276,83418368.75291982,86465343.44699618,18367932.95341915,120901228.34134334,102003197.23024654,28827217.74779602,22334399.47203144,15667751.207602367,12797556.842089858,11965234.175873587,120895067.54864663,105073424.72763133,94895485.35955875,88471128.62645522,83274088.10162559,87354433.71398681,19076529.280788925,113696252.64003734,102830429.03511466,28508890.92248521,22023962.436467342,15281156.82733035,13120607.31908395,12364584.648349471,113698552.77678329,102830584.79114841,94556300.54089542,88396997.64650634,84040707.1289827,88816898.67593455,19467004.395484723
links,residential rural ground heat pump,159414399.18376032,340681253.46522343,773809567.4353093,783462880.5079885,781466644.8855629,755573267.8294234,682516318.546099,159421651.86791804,163811122.04085785,192908252.68257672,331013228.1535565,457020748.0644268,516822683.50959593,684969804.5015314,362239220.71535707,475064472.0376346,787458124.2593007,796164166.3981004,792269759.2630887,726746327.5435487,670649925.2195871,362232429.4126653,443519735.7860913,492180200.34036946,526957399.14782614,550357625.4395311,504664717.2751016,683548704.8425033,360510188.3409825,473767248.0152135,787610985.1073606,796481670.199717,792498060.7861145,726735112.6400837,671023379.8665841,360500825.42823076,445755425.4173925,502910692.3319355,535404276.0734865,555380669.9663413,503326302.1900786,683896493.8231096,357733871.8669939,472646411.18340814,788125154.1968508,797249627.5031365,793373113.0222583,727000478.484141,671341343.7456709,357721675.22110677,448590313.1883222,506920695.1669465,538633071.682205,557847179.6758839,504444973.5425254,683998193.8894,352382115.19519854,471464140.8233634,787645929.446985,796685760.6991327,792224183.635005,727692527.13843,672470169.9072658,352390994.7299698,443981523.77176976,504230767.9366548,536955126.8982214,557233082.7773942,503949642.3064876,683906760.91,392810583.9216769,472726272.3532833,787838277.7440956,796786906.6022499,793190872.0826895,719237776.9347239,675361812.3500156,392820982.21856713,459015336.5624267,512795593.94405305,542205078.730918,559486520.8848553,500453920.78431857,683486080.1078291,413037882.286251,463219175.9997075,789001336.8808525,797581081.2973306,794077401.8261224,717769590.055274,678859686.8111279,413038432.9413705,463218097.8325238,509049448.07655853,538366468.4440235,555947023.0774138,494191413.9165509,683227934.0334394
links,residential rural oil boiler,6263530.399927523,8743844.339371236,823978.0206015327,1342092.3424225072,,,,6265138.828202438,7137838.384350294,5142933.000275387,3813354.515842487,,,,10663010.380286913,10487349.218483688,1149983.248287648,1602643.8881563484,,,,10664107.615428805,12602948.78084056,9457294.74926116,5084368.439683523,,,,11000930.433870085,10607125.557520535,1159001.8550958016,1598288.356526496,,,,11002104.30811204,12480513.868679043,9381646.386371667,5848456.210676424,,,,11534354.217987183,10809563.405042384,1177766.1224317031,1611939.6552101257,,,,11536755.357163198,12468692.194420666,9306875.44093139,5948816.044798516,,,,14054777.26228707,10932116.05867716,1146438.0112756703,1601406.4014209337,,,,14053115.529011838,13024156.398976963,9673057.548348906,6061975.9987090845,,,,13038844.088281117,11663465.697464984,1161584.3814381897,1569641.2236924279,,,,13039018.949709605,12498721.548438888,10153232.705892313,6194123.36228339,,,,13013326.21217693,12867226.865018558,1230048.8011128956,1625361.0579462964,,,,13012830.836717367,12866812.131645039,10582462.720838614,6571865.896867452,,,
links,residential rural resistive heater,-7109670.155388363,-5938319.867520168,-7388915.410847537,-7251043.140691094,-6503345.665035702,-8285208.331475019,-9607557.949710205,-7107109.582859091,-7593825.5824061185,-5280469.750929832,-5963356.053264953,-3707629.8504922166,-3755348.8602945507,-5827911.881370254,-3949847.744988285,-5825004.777912818,-7734794.455537811,-7558658.056642383,-6858150.099794462,-12933164.350103647,-12278732.873649672,-3950788.599948816,-5289666.486870237,-5136587.375812225,-4641823.657224864,-3853423.3154676408,-4374594.94396241,-5887820.431177989,-3937717.6678943112,-5770366.441109493,-7792624.268139124,-7556580.3634516895,-6840456.468961932,-12939833.343680382,-12218957.434936672,-3938622.817318134,-5162369.631471299,-4968134.648784287,-4479351.017124355,-3749974.093606636,-4424221.188989662,-5992681.637211509,-3947621.504611559,-5942310.276869692,-7801854.586588234,-7566168.423199892,-6818423.805231571,-12891840.050282568,-12198947.60326229,-3948840.8766229525,-4330531.030492015,-4700859.3263461515,-4557487.248198926,-3700077.9384390935,-4414982.391787201,-6131894.399390802,-2763567.1584430113,-5587424.407141,-7780245.023539022,-7573531.520314634,-6868937.082565263,-12832839.975822926,-11945162.595299393,-2764028.577012282,-4314975.400875434,-4479682.186948158,-4502828.678633615,-3652022.6083314493,-4324531.6864192635,-6117133.238554858,-3795125.017705649,-5505590.152054377,-7772557.238990486,-7597775.182280526,-7034238.976378761,-14333340.340090066,-11373560.829472363,-3797217.2649021745,-5223074.811123781,-5000096.977849275,-4769452.945135243,-3441383.0907201692,-4329734.113967657,-5758695.454528064,-5163236.678479329,-5789877.858903997,-7753218.455863178,-7638054.70675455,-7136247.611604139,-14388418.126286939,-10578153.799398288,-5161975.313977316,-5790177.354019403,-5590168.742771,-5229141.707866028,-3572903.232376132,-4436438.32999786,-5560941.956708655
links,residential rural water tanks charger,-1002.7542811113435,-1376.8658172114638,-10758.448055739791,-1913.7727602201358,-425.8606391172534,-130.87876082208493,-83.58061105713546,-879.1718240730752,-590.4775979859824,-1311.898160034536,-738.781924463859,-871.8929906835474,-1030.9492703137385,-2791.9609249332407,-548.1064256302302,-12599.63554635676,-13723.187845869441,-2030.8222879585537,-478.1359171022418,-117.976899049939,-36.185640060919866,-1084.4114281727534,-413.61070679025715,-1145.4839361162303,-2234.9297523128153,-1162.851965160974,-730.016977770114,-2778.784359372843,-472.55897394675003,-19563.2844977957,-10059.116830316423,-1678.5073253736373,-498.5807421907857,-102.61624861699795,-55.70649999309069,-609.4561759534927,-554.2452348344545,-4065.7189614651397,-3439.8844083299664,-1295.9384252097361,-670.8089819581419,-2293.2211695367587,-650.3889627126869,-12868.053307843176,-11887.015787781907,-2210.557293509375,-416.189387489997,-256.1108182683595,-4.182864167246972,-1089.9024709381756,-748.7741123781502,-5068.052114155671,-4992.802739246479,-1287.5279987324038,-1216.1528210629594,-1996.7377505010427,-1618.838001422635,-13334.32157801518,-9097.662471318865,-2992.9574975968335,-396.7261059610919,-90.21134463012771,-44.069044299845245,-600.0267385938437,-540.5882295049009,-7159.03618947613,-4339.2507319061115,-1893.3889026040397,-608.6776636730033,-2256.1589311900552,-1632.884884555735,-41860.99744902138,-10908.851216965719,-2286.198331570029,-287.2770344210287,-145.4792834540973,-91.01649131440689,-1462.0514966439387,-2194.030169322883,-14165.366177029297,-3272.8909009787094,-1222.014159816803,-717.4332298018826,-1248.6871404795074,-24123.083842895343,-22762.58497198792,-13532.788619250408,-1823.9882394104625,-250.8770624116412,-117.90132407184092,-140.83422916976372,-24116.734193416327,-22753.563561547475,-10676.05919787642,-3539.892447945389,-521.4505163097529,-501.06749226803413,-1267.6695964942182
links,residential rural water tanks discharger,-829.826901933403,-1152.6799536226827,-9034.917327468844,-1605.8753345280875,-356.92014880829606,-109.68653207776765,-69.92186967467802,-726.6060676592933,-491.67087663209713,-1092.4847172183936,-619.1129130104673,-731.0348064639902,-864.8733153281391,-2343.301078604469,-456.8196023726605,-10582.560501298438,-11522.73715960751,-1704.2022277529832,-401.055346955578,-98.92454858313715,-30.277297821559443,-903.9096180803999,-345.7687716186847,-959.5140823613592,-1875.948520145581,-975.2801686778266,-612.4585255260467,-2332.2277228000094,-394.05751786917745,-16423.018925607073,-8448.82454789136,-1408.6876558031,-418.01968220109165,-86.08268547331693,-46.62003986563829,-507.8086529333591,-463.3025556434791,-3412.1883720993137,-2887.325871771098,-1086.7544026970936,-562.7284338899594,-1924.7467536473832,-542.3717352840581,-10807.413251390484,-9983.693590622715,-1855.1116652265355,-348.67947082231444,-214.89946819148304,-3.5015967742308476,-908.0493510536835,-626.5289289419402,-4255.550902294406,-4192.335705466674,-1079.6098080138918,-1020.2161039273842,-1675.627553354714,-1352.6617215383894,-11198.91323728962,-7641.37137370398,-2511.0136600190053,-332.7574601104684,-75.66122531147164,-36.90569932242849,-501.3248018179406,-451.9732723268676,-6012.46923166249,-3644.0593747122657,-1588.2576297822143,-510.4747072375021,-1893.7308475227837,-1366.7303712682733,-35118.42123810522,-9161.229207475793,-1919.0173593484778,-240.8153042251654,-121.97090492486768,-76.10210131038082,-1224.2049506708127,-1837.5035440347656,-11892.753218312377,-2748.477990105008,-1025.1372881549642,-601.8309384108338,-1047.78031475221,-20259.54026657829,-19119.33676605535,-11365.455144326748,-1530.6590249192823,-210.26328475807077,-98.92292263089598,-117.93449300311295,-20254.903060931523,-19111.66862577162,-8963.514368653457,-2972.0140573889603,-437.31922098224095,-420.2448831770266,-1063.9021329102088
links,residential urban decentral air heat pump,72176353.74535096,62822960.731629394,83106980.03223997,91896470.86760032,87707413.11525008,84628666.29394381,71201201.35359056,72182602.12227257,55812685.869453266,43074188.214883685,40067974.18450332,34383283.84351334,37186486.48163612,82016459.73417377,82974923.68123096,69963425.80692476,84548403.2082657,92128070.98592666,87726120.88011846,85698565.29872575,71814255.21452275,82972867.33480686,69781839.50048634,54497623.667997465,45769674.10502578,38086244.781180054,35940296.60353923,81098617.24727339,82858127.82819147,69697835.1956193,84558476.80766203,92147699.7948969,87740621.53280142,85710432.7314494,71794776.9715327,82857357.83958396,69680378.04490378,54232387.566275805,45349952.59520443,37889818.48582651,36787921.25296122,81682013.4733094,82708452.87059262,69209936.63380788,84568858.03750005,92108591.42141317,87778167.25015227,85753092.28459302,71794332.17313789,82703453.39762288,69563043.91782299,54181064.503859244,45068381.16544436,37825973.59359427,37209767.68299393,81813071.11715432,82439935.28112099,68789112.13971488,84576539.07084346,92086693.14902773,87860862.95434201,85814533.15179622,72189784.46115832,82442400.21065333,69230317.55370861,54093592.21566258,44930514.08409301,38126022.89263554,37544845.38699284,81770832.15816757,78721429.49797156,67801307.28026539,84597912.31778608,91997617.76169032,88170045.25252575,86217855.26712517,73124904.89003757,78715311.76826248,67485367.03326322,53548660.48349296,44226983.8294332,36900297.5774467,36400455.331414625,81927729.23200783,79214958.70325172,67733826.14904088,84593803.54619062,92010199.82367009,88378679.25191215,86403468.01496029,73149255.37179853,79216562.73014385,67734144.88656005,53705041.69243468,44185145.6789255,37120014.06770893,36433754.47214795,81954810.91442746
links,residential urban decentral gas boiler,12356461.127829604,16240461.319462087,8704214.099147025,5604967.141316038,5874397.65118961,5395911.532476868,6046744.846708085,12354428.775343996,18782501.981017545,22375461.152843036,22717994.430468455,24537267.150843207,22344060.221777007,4824935.809208277,8623900.634250864,13696256.409877097,8085596.097175887,5355769.582236231,5903670.445465111,5531390.829265771,5900384.844446114,8624804.101865621,13839875.322159419,18772904.75146588,21126211.982931044,23468521.726176642,22814483.20245217,5007855.206139405,8628443.359037314,13665495.727697326,8124907.423236966,5379911.987169406,5792004.957100543,5462673.944436736,5870598.953172894,8628530.682774775,13772533.653554406,18852394.324716605,21155583.07361072,23584588.427958075,22662556.52440446,4868633.390035199,8632159.791159673,13865511.227209786,8066614.72114942,5367635.857316417,5879773.766156228,5526915.237593647,5858397.170567608,8634231.452541582,14053225.423853971,19029657.463380452,21152261.24283909,23620947.064607885,22531306.511873852,4846999.340629488,8650405.313201835,13863784.715979826,8171788.552570671,5357158.338194394,5785850.814322752,5459901.7229398675,5885473.919534329,8650909.047482148,14014848.226015776,18912325.976702143,21203656.38285522,23555990.904443294,22446859.86780998,4857037.694251726,9456260.596982943,14069889.875401724,8201437.69956819,5388689.911110966,5751442.69627344,5406761.560277179,5964820.3106213,9459351.534255598,14134626.775715614,18926425.34342378,21355077.433610052,23917765.534102455,22795605.533040524,4921840.014131749,8995013.145197961,14100814.311149785,8116604.989315603,5421395.293756776,5710372.374726263,5428112.114821725,6400860.6902594175,8994205.57840501,14100781.811641658,18969760.385549303,21439628.771625157,23877329.59085801,22786530.683939185,4942873.227378157
links,residential urban decentral oil boiler,337734.7901546054,956118.2737227392,156700.90809652788,119430.33168525735,,,,338381.9846035171,359782.8535401148,247057.37610624143,324604.1054165735,,,,2250005.357248358,1461206.6520500937,237088.46908012853,164920.19177567487,,,,2247257.539406736,1678900.3168780166,1161370.452004738,754954.0771380132,,,,2281988.996545299,1500096.0380794937,231418.97131209867,164155.53523308804,,,,2281339.05279457,1698549.7792331884,1191044.9268686282,921279.9177878799,,,,2331475.262677251,1521139.1976441778,230240.30973372777,162613.8775114527,,,,2326274.6212753975,1689907.825442616,1198680.1876855597,932737.1309428615,,,,3101081.111980797,1601682.0733686555,235633.53907981608,160091.27529951913,,,,3100132.1986701842,1715497.734712046,1187053.4995069667,928249.8080315583,,,,3109986.2239985764,1724848.5869423812,236588.505973173,150646.22808434794,,,,3108234.5861144904,1805666.6094972198,1215097.5811389799,930011.643537638,,,,3136616.794499846,1814698.1701136464,232382.8370009559,151947.79875647317,,,,3137135.296987498,1814729.0797144072,1256108.9183837548,855156.2724526073,,,
links,residential urban decentral resistive heater,-1187706.9623203557,-591097.6175407534,-2086689.9603952244,-2019645.5871973932,-1973680.1570581272,-1939238.3567945436,-2656136.8996202983,-1187350.3717105407,-533676.4453470772,-952863.7533678561,-1177963.4845013283,-618942.3586636307,-537869.3953592367,-1291282.8312661517,-500750.37170323357,-557583.6627704641,-2158895.2106364295,-2107954.235240191,-1948710.9128218703,-1646082.7353829667,-2620524.546548169,-502114.3464788059,-366913.30857415637,-645558.0979475081,-894376.9691905277,-606162.7455480052,-505178.9944023816,-1361586.8716427032,-500174.52760289796,-606732.6184448749,-2133513.7342748567,-2089187.6454428993,-2013345.9422112033,-1685352.4542743415,-2642190.631268747,-500659.2760800235,-416639.154274852,-631501.6008419255,-848140.610572055,-576302.4674198078,-437455.4550940227,-1329708.9307092633,-495884.9684874341,-563862.3806796744,-2169998.3143104985,-2105784.7432283238,-1953264.5760762915,-1638405.4848149978,-2649459.889771778,-498372.1288757855,-266969.10819954704,-524164.2352251718,-894597.681063991,-564522.007481127,-429989.86275502294,-1317173.1757703424,-79456.92937992828,-600932.6043055225,-2096688.167560365,-2118398.0185250267,-1994957.239345938,-1667403.9423748646,-2556125.6520961076,-79192.94555850001,-335961.9302870175,-620322.6100355107,-890872.731876024,-550409.8822334157,-421435.924803704,-1319266.9847235642,-300434.16988780536,-586404.1014217986,-2071283.6789405681,-2121567.0325432085,-1957049.0707538128,-1622919.5722262226,-2331187.511373285,-300721.6994669987,-552500.7035000082,-700162.1439805208,-927688.7063426115,-550096.7934696386,-414643.4675347167,-1250099.437452916,-484618.0489842603,-526153.761914284,-2125761.073942974,-2096289.8130995296,-1940903.4689024687,-1574402.731275672,-2065995.9054464474,-484527.72164664697,-526109.0763232745,-621089.8414459098,-927889.3112794748,-532719.7100830982,-413311.3140384243,-1232221.0241730101
links,residential urban decentral water tanks charger,-380.26389594491343,-1199.132732773115,-1814.9116342340694,-803.9289949536751,-120.44334835349184,-27.91068610054313,-18.709444028996145,-307.6317993711709,-238.20326456930866,-709.539787879452,-511.26273554513637,-351.4779484881667,-241.1435315778565,-580.2602925153087,-305.69665782786956,-1091.737244114026,-2289.2245118667015,-724.8774831432906,-134.37996277022899,-25.25464564467856,-9.727712123796941,-466.0208639424882,-380.12900885560134,-636.1493355710309,-676.865719735797,-379.7383831397151,-191.25458704483708,-737.708934534644,-281.3222046115027,-6156.613786064132,-1362.8992877398068,-686.2306380438285,-138.85078842791177,-20.442182724614554,-15.178882311836162,-303.87805328757463,-429.9041015127341,-1017.8413107887927,-754.7610184048344,-362.4114539042512,-175.08441535413,-508.32051489971946,-406.51385245891197,-1530.5523554405618,-2211.959414690278,-846.9775432968718,-115.8273098323831,-52.41693375899007,-1.1772861006012425,-481.14735683219214,-605.617330186154,-1171.2077107538043,-784.0260912304739,-310.8528372511812,-318.331202058549,-439.34136044811385,-818.8594437291813,-1418.3135974952093,-1188.5321224104318,-1038.249331643542,-122.49321759491818,-18.565598376075215,-14.326678923640301,-528.0662159049152,-629.5625299150056,-831.6555792255058,-512.6648626838082,-480.5658425231245,-167.11632492356603,-511.6877160194881,-2227.822947910083,-21026.10969003364,-2081.8610340717823,-845.4655782903483,-87.65073812404785,-35.821561143512184,-23.96101935128739,-1933.8883336489216,-1628.3605384992643,-1444.9935245163524,-456.0995045109171,-356.70902483959685,-207.8031295766482,-269.4326835215636,-3270.259962876731,-1192.0619836756568,-1838.9907824741986,-719.801836830818,-67.09513957748243,-19.136441249393272,-42.58511575293596,-3330.1424839007377,-1173.801278274872,-1644.6939710908246,-700.1046268073483,-127.20169594842469,-149.29183996491497,-281.8995345230335
